"","bsr","currency","dim_unit","dim_x","dim_y","dim_z","price","reviews","reviews_count","weight","weight_unit","sales"
"1004",26661,"EUR",NA,NA,NA,NA,6.9,5,9,NA,NA,122.5
"1005",13243,"EUR",NA,NA,NA,NA,9.9,5,1,NA,NA,22.5
"1006",1913,"EUR",NA,NA,NA,NA,13.9,4.9,34,NA,NA,198.5
"1007",NA,"EUR",NA,NA,NA,NA,29.95,NA,6,NA,NA,NA
"1008",7356,"EUR",NA,NA,NA,NA,18.99,4.8,34,NA,NA,145
"1009",NA,"EUR",NA,NA,NA,NA,19.9,NA,28,NA,NA,NA
"1010",32784,"EUR",NA,NA,NA,NA,11.99,4.2,8,NA,NA,122.5
"1011",NA,"EUR",NA,NA,NA,NA,20.59,4.8,23,NA,NA,NA
"1012",NA,"EUR",NA,NA,NA,NA,16.9,NA,4,NA,NA,NA
"1013",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1014",35823,"EUR",NA,NA,NA,NA,19.99,5,4,NA,NA,122.5
"1015",38601,"EUR",NA,NA,NA,NA,21.49,NA,2,NA,NA,122.5
"1016",NA,"EUR",NA,NA,NA,NA,15.79,4.6,18,NA,NA,NA
"1017",28993,"EUR",NA,NA,NA,NA,17.49,5,36,NA,NA,122.5
"1018",NA,"EUR",NA,NA,NA,NA,14.99,3.5,9,NA,NA,NA
"1019",21593,"EUR",NA,NA,NA,NA,14.97,5,10,NA,NA,122.5
"1020",NA,"EUR",NA,NA,NA,NA,18.99,NA,15,NA,NA,NA
"1021",154286,"EUR",NA,NA,NA,NA,16.99,5,5,NA,NA,122.5
"1022",NA,"EUR",NA,NA,NA,NA,20.9,4.6,NA,NA,NA,NA
"1023",39427,"EUR",NA,NA,NA,NA,18.9,4.7,83,NA,NA,122.5
"1024",NA,"EUR",NA,NA,NA,NA,19.9,NA,2,NA,NA,NA
"1025",NA,"EUR",NA,NA,NA,NA,29.99,4.6,50,NA,NA,NA
"1026",NA,"EUR",NA,NA,NA,NA,25.7,4.3,32,NA,NA,NA
"1027",NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA
"1028",NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA
"1029",NA,"EUR",NA,NA,NA,NA,24.95,4.5,NA,NA,NA,NA
"1030",NA,"EUR",NA,NA,NA,NA,29.99,4.1,17,NA,NA,NA
"1031",NA,"EUR",NA,NA,NA,NA,29.99,NA,9,NA,NA,NA
"1032",44066,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,122.5
"1033",NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA
"1034",NA,"EUR",NA,NA,NA,NA,33.99,NA,NA,NA,NA,NA
"1035",NA,"EUR",NA,NA,NA,NA,12.9,2.8,5,NA,NA,NA
"1036",NA,"EUR",NA,NA,NA,NA,32.9,4.3,24,NA,NA,NA
"1037",144283,"EUR",NA,NA,NA,NA,7.99,NA,NA,NA,NA,122.5
"1038",25,"EUR",NA,NA,NA,NA,24.99,4.9,95,NA,NA,3240
"1039",7457,"EUR",NA,NA,NA,NA,25.7,4.3,32,NA,NA,145
"1040",5742,"EUR",NA,NA,NA,NA,22.99,4.4,57,NA,NA,145
"1041",111132,"EUR",NA,NA,NA,NA,9.99,NA,NA,NA,NA,122.5
"1042",137,"EUR",NA,NA,NA,NA,14.9,4.6,37,NA,NA,1536.5
"1043",969101,"EUR",NA,NA,NA,NA,5.99,NA,NA,NA,NA,122.5
"1044",102,"EUR",NA,NA,NA,NA,16.9,5,13,NA,NA,1536.5
"1045",3107,"EUR",NA,NA,NA,NA,29.99,4.1,17,NA,NA,367.5
"1046",6432,"EUR",NA,NA,NA,NA,29.99,4,86,4,"von",145
"1047",6813,"EUR","cm",16,4,2,12.99,4.3,75,99.8,"g",229
"1048",23,"EUR",NA,NA,NA,NA,14.9,4.8,93,NA,NA,3240
"1049",1614381,"EUR",NA,NA,NA,NA,11.5,NA,NA,NA,NA,122.5
"1050",15547,"EUR",NA,NA,NA,NA,14.99,4.8,8,NA,NA,73
"1051",468,"EUR",NA,NA,NA,NA,16.9,4,2,NA,NA,675.5
"1052",803,"EUR",NA,NA,NA,NA,38.9,5,7,NA,NA,526
"1053",77050,"EUR",NA,NA,NA,NA,29.9,NA,NA,NA,NA,35
"1054",72968,"EUR",NA,NA,NA,NA,27.9,NA,NA,NA,NA,35
"1055",71553,"EUR",NA,NA,NA,NA,34.9,NA,NA,NA,NA,35
"1056",3838,"EUR",NA,NA,NA,NA,7.95,4.7,29,4.7,"von",77.5
"1057",18430,"EUR",NA,NA,NA,NA,11.99,3.1,6,NA,NA,59
"1058",566518,"EUR",NA,NA,NA,NA,18.9,NA,NA,NA,NA,35
"1059",50351,"EUR",NA,NA,NA,NA,22.9,NA,NA,NA,NA,35
"1060",17824,"EUR",NA,NA,NA,NA,4.95,5,1,NA,NA,22.5
"1061",NA,"EUR",NA,NA,NA,NA,9.99,4.9,NA,NA,NA,NA
"1062",NA,"EUR",NA,NA,NA,NA,9.99,4.8,NA,NA,NA,NA
"1063",NA,"EUR",NA,NA,NA,NA,14.95,4.7,50,NA,NA,NA
"1064",26091,"EUR",NA,NA,NA,NA,13.99,5,6,NA,NA,122.5
"1065",NA,"EUR",NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
"1066",147061,NA,NA,NA,NA,NA,NA,5,1,NA,NA,81.5
"1067",NA,"EUR",NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
"1068",NA,"EUR",NA,NA,NA,NA,14.99,4.9,25,NA,NA,NA
"1069",21940,"EUR",NA,NA,NA,NA,17.79,5,8,NA,NA,22.5
"1070",76,"EUR",NA,NA,NA,NA,19.97,4.6,56,141,"g",1182
"1071",4354,"EUR",NA,NA,NA,NA,7.99,4.3,38,NA,NA,90.5
"1072",NA,"EUR",NA,NA,NA,NA,9.99,4.8,NA,NA,NA,NA
"1073",NA,"EUR",NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
"1074",60285,NA,NA,NA,NA,NA,NA,NA,NA,599,"g",22.5
"1075",NA,"EUR",NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA
"1076",NA,"EUR",NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
"1077",3402,NA,NA,NA,NA,NA,NA,3.9,15,NA,NA,77.5
"1078",NA,"EUR",NA,NA,NA,NA,12.95,NA,1,NA,NA,NA
"1079",NA,"EUR",NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
"1080",NA,"EUR",NA,NA,NA,NA,9.99,4.9,NA,NA,NA,NA
"1081",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1082",NA,"EUR",NA,NA,NA,NA,14.99,4.9,25,NA,NA,NA
"1083",163708,NA,NA,NA,NA,NA,NA,NA,NA,249,"g",22.5
"1084",NA,"EUR",NA,NA,NA,NA,12.95,NA,NA,NA,NA,NA
"1085",NA,"EUR",NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1086",4,NA,NA,NA,NA,NA,NA,4.9,38,NA,NA,2430
"1087",88140,"EUR",NA,NA,NA,NA,16.95,NA,NA,NA,NA,22.5
"1088",NA,"EUR",NA,NA,NA,NA,14.95,4.7,50,NA,NA,NA
"1089",NA,"EUR",NA,NA,NA,NA,6.9,3.6,NA,NA,NA,NA
"1090",1113,"EUR",NA,NA,NA,NA,7.95,4.8,68,118,"g",178
"1091",16371,"EUR",NA,NA,NA,NA,5.99,4.4,52,NA,NA,22.5
"1092",NA,"EUR",NA,NA,NA,NA,14.99,4.9,26,NA,NA,NA
"1093",4378,"EUR",NA,NA,NA,NA,3.9,3.7,10,NA,NA,77.5
"1094",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1095",NA,"EUR",NA,NA,NA,NA,13,4.2,NA,NA,NA,NA
"1096",NA,"EUR",NA,NA,NA,NA,10.35,4.2,NA,NA,NA,NA
"1097",NA,"EUR",NA,NA,NA,NA,11.99,3.8,NA,NA,NA,NA
"1098",NA,"EUR",NA,NA,NA,NA,9.99,4.8,NA,NA,NA,NA
"1099",NA,"EUR",NA,NA,NA,NA,6.9,3.6,NA,NA,NA,NA
"1100",NA,"EUR",NA,NA,NA,NA,12.95,NA,NA,NA,NA,NA
"1101",10463,"EUR",NA,NA,NA,NA,11.69,5,2,NA,NA,22.5
"1102",NA,"EUR",NA,NA,NA,NA,12,NA,NA,NA,NA,NA
"1103",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1104",NA,"EUR",NA,NA,NA,NA,13,4.2,NA,NA,NA,NA
"1105",NA,"EUR",NA,NA,NA,NA,11.75,4.2,NA,NA,NA,NA
"1106",NA,"EUR",NA,NA,NA,NA,11.99,3.9,NA,NA,NA,NA
"1107",NA,"EUR",NA,NA,NA,NA,12.95,NA,1,NA,NA,NA
"1108",NA,"EUR",NA,NA,NA,NA,11.39,4.5,NA,NA,NA,NA
"1109",NA,"EUR",NA,NA,NA,NA,10.35,4.2,NA,NA,NA,NA
"1110",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1111",NA,"EUR",NA,NA,NA,NA,13,4.2,NA,NA,NA,NA
"1112",NA,"EUR",NA,NA,NA,NA,11.99,3.8,NA,NA,NA,NA
"1113",NA,"EUR",NA,NA,NA,NA,24.95,4.5,NA,NA,NA,NA
"1114",5709,"EUR",NA,NA,NA,NA,11.7,5,6,181,"g",145
"1115",NA,"EUR",NA,NA,NA,NA,29.99,4.6,50,NA,NA,NA
"1116",NA,"EUR",NA,NA,NA,NA,32.9,4.3,24,NA,NA,NA
"1117",NA,"EUR",NA,NA,NA,NA,29.99,4.1,17,NA,NA,NA
"1118",18917,"EUR",NA,NA,NA,NA,14.55,4.8,25,249,"g",122.5
"1119",351,"EUR",NA,NA,NA,NA,14.9,4.7,45,NA,NA,930.5
"1120",NA,"EUR",NA,NA,NA,NA,11.7,NA,6,NA,NA,NA
"1121",22177,"EUR",NA,NA,NA,NA,16.65,4.9,33,363,"g",122.5
"1122",NA,"EUR",NA,NA,NA,NA,19.9,NA,28,NA,NA,NA
"1123",NA,"EUR",NA,NA,NA,NA,13.89,4.6,NA,NA,NA,NA
"1124",NA,"EUR",NA,NA,NA,NA,13,4.2,NA,NA,NA,NA
"1125",NA,"EUR",NA,NA,NA,NA,18.9,4.7,NA,NA,NA,NA
"1126",NA,"EUR",NA,NA,NA,NA,15.95,4.8,56,NA,NA,NA
"1127",NA,"EUR",NA,NA,NA,NA,19.99,4.7,31,NA,NA,NA
"1128",98860,NA,NA,NA,NA,NA,NA,2,1,NA,NA,122.5
"1129",NA,"EUR",NA,NA,NA,NA,26.95,4.2,NA,NA,NA,NA
"1130",NA,"EUR",NA,NA,NA,NA,13,4.3,NA,NA,NA,NA
"1131",NA,"EUR",NA,NA,NA,NA,13.99,4.2,8,NA,NA,NA
"1132",137251,"EUR",NA,NA,NA,NA,15.45,5,5,NA,NA,122.5
"1133",NA,"EUR",NA,NA,NA,NA,16.9,NA,4,NA,NA,NA
"1134",87434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.5
"1135",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1136",NA,"EUR",NA,NA,NA,NA,13,4.2,NA,NA,NA,NA
"1137",NA,"EUR",NA,NA,NA,NA,10.35,4.2,NA,NA,NA,NA
"1138",NA,"EUR",NA,NA,NA,NA,11.99,3.8,NA,NA,NA,NA
"1139",1635076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5
"1140",3,NA,NA,NA,NA,NA,NA,5,96,NA,NA,2430
"1141",115568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5
"1142",NA,"EUR",NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA
"1143",NA,"EUR",NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA
"1144",NA,"EUR",NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA
"1145",NA,"EUR",NA,NA,NA,NA,18,NA,NA,NA,NA,NA
"1146",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1147",NA,"EUR",NA,NA,NA,NA,22.99,4.4,57,NA,NA,NA
"1148",159110,"EUR",NA,NA,NA,NA,24.9,4.8,7,NA,NA,73
"1149",21434,"EUR",NA,NA,NA,NA,34,5,5,NA,NA,122.5
"1150",228312,"EUR",NA,NA,NA,NA,25.9,5,2,NA,NA,73
"1151",686380,"EUR",NA,NA,NA,NA,20.95,4,1,200,"g",73
"1152",16263,NA,NA,NA,NA,NA,NA,4.5,149,558,"g",35
"1153",10,"EUR","cm",NA,NA,NA,21.97,4.7,1,281,"g",2970
"1154",34574,"EUR",NA,NA,NA,NA,24.99,4.4,110,322,"g",73
"1155",10264,"EUR",NA,NA,NA,NA,31.49,4.5,149,562,"g",73
"1156",88792,"EUR",NA,NA,NA,NA,25.9,5,2,NA,NA,73
"1157",333,"EUR",NA,NA,NA,NA,7.99,3.4,164,81.6,"g",799
"1158",35,"EUR",NA,NA,NA,NA,NA,4.7,537,NA,NA,3240
"1159",NA,"EUR",NA,NA,NA,NA,21.9,4.5,15,NA,NA,NA
"1160",17695,"EUR",NA,NA,NA,NA,19.99,5,36,NA,NA,122.5
"1161",NA,"EUR",NA,NA,NA,NA,19.9,NA,28,NA,NA,NA
"1162",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1163",47402,"EUR",NA,NA,NA,NA,9.99,NA,NA,NA,NA,122.5
"1164",NA,"EUR",NA,NA,NA,NA,21.99,4.5,12,NA,NA,NA
"1165",NA,"EUR",NA,NA,NA,NA,18.9,4.7,NA,NA,NA,NA
"1166",NA,"EUR",NA,NA,NA,NA,16.9,NA,4,NA,NA,NA
"1167",5001,"EUR",NA,NA,NA,NA,13.95,4.7,15,NA,NA,145
"1168",NA,"EUR",NA,NA,NA,NA,17.49,NA,37,NA,NA,NA
"1169",NA,"EUR",NA,NA,NA,NA,14.97,NA,14,NA,NA,NA
"1170",155014,"EUR",NA,NA,NA,NA,16.95,4.8,6,240,"g",122.5
"1171",NA,"EUR",NA,NA,NA,NA,20.59,4.8,23,NA,NA,NA
"1172",NA,"EUR",NA,NA,NA,NA,14.99,3.5,9,NA,NA,NA
"1173",NA,"EUR",NA,NA,NA,NA,15.39,4.6,18,NA,NA,NA
"1174",NA,"EUR",NA,NA,NA,NA,17.99,4.5,59,NA,NA,NA
"1175",NA,"EUR",NA,NA,NA,NA,13.99,NA,6,NA,NA,NA
"1176",6526,"EUR",NA,NA,NA,NA,13.99,4.1,25,NA,NA,145
"1177",NA,"EUR",NA,NA,NA,NA,7.95,4.8,NA,NA,NA,NA
"1178",NA,"EUR",NA,NA,NA,NA,8.99,NA,7,NA,NA,NA
"1179",NA,"EUR",NA,NA,NA,NA,18.97,4.6,NA,NA,NA,NA
"1180",NA,"EUR",NA,NA,NA,NA,21.9,4.3,26,NA,NA,NA
"1181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1182",53216,NA,NA,NA,NA,NA,NA,4.2,7,NA,NA,59
"1183",NA,"EUR",NA,NA,NA,NA,3.71,3.7,NA,NA,NA,NA
"1184",NA,"EUR",NA,NA,NA,NA,21.9,4.2,58,NA,NA,NA
"1185",NA,"EUR",NA,NA,NA,NA,34.9,NA,2,NA,NA,NA
"1186",NA,"EUR",NA,NA,NA,NA,5.99,4.3,55,NA,NA,NA
"1187",NA,"EUR",NA,NA,NA,NA,19.9,NA,6,NA,NA,NA
"1188",415,"EUR",NA,NA,NA,NA,6.9,3.5,18,NA,NA,354
"1189",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1190",NA,"EUR",NA,NA,NA,NA,13,4.2,NA,NA,NA,NA
"1191",NA,"EUR",NA,NA,NA,NA,11,4.2,NA,NA,NA,NA
"1192",NA,"EUR",NA,NA,NA,NA,11.99,3.9,NA,NA,NA,NA
"1193",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
"1194",NA,"EUR",NA,NA,NA,NA,10.9,NA,11,NA,NA,NA
"1195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196",4020,"EUR",NA,NA,NA,NA,17.9,4.3,22,4.3,"von",138.5
"1197",NA,"EUR",NA,NA,NA,NA,14.9,4.8,NA,NA,NA,NA
"1198",NA,"EUR",NA,NA,NA,NA,9.99,4.2,NA,NA,NA,NA
"1199",2,"EUR","cm",NA,NA,NA,19.97,4.6,2,259,"g",3240
"1200",NA,"EUR",NA,NA,NA,NA,22.97,4.7,537,NA,NA,NA
"1201",41597,"EUR",NA,NA,NA,NA,15.95,5,12,NA,NA,122.5
"1202",NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA
"1203",NA,"EUR",NA,NA,NA,NA,16.9,NA,NA,NA,NA,NA
"1204",NA,"EUR",NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1205",NA,"EUR",NA,NA,NA,NA,34.9,NA,NA,NA,NA,NA
"1206",918,"EUR",NA,NA,NA,NA,NA,4.5,210,NA,NA,401.5
"1207",NA,"EUR",NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
"1208",NA,"EUR",NA,NA,NA,NA,17.9,NA,NA,NA,NA,NA
"1209",NA,"EUR",NA,NA,NA,NA,12.99,NA,NA,NA,NA,NA
"1210",7083,"EUR",NA,NA,NA,NA,10.9,5,10,NA,NA,145
"1211",NA,"EUR",NA,NA,NA,NA,12,NA,NA,NA,NA,NA
"1212",29829,"EUR",NA,NA,NA,NA,8.9,4.3,18,81.6,"g",122.5
"1213",9420,"EUR",NA,NA,NA,NA,16.99,4.3,72,4.3,"von",43.5
"1214",10226,"EUR",NA,NA,NA,NA,19.99,4.7,52,4.7,"von",43.5
"1215",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1216",NA,"EUR",NA,NA,NA,NA,13,4.2,NA,NA,NA,NA
"1217",NA,"EUR",NA,NA,NA,NA,10.35,4.2,NA,NA,NA,NA
"1218",NA,"EUR",NA,NA,NA,NA,11.99,3.8,NA,NA,NA,NA
"1219",7114,NA,NA,NA,NA,NA,NA,4.6,13,NA,NA,193.5
"1220",NA,"EUR",NA,NA,NA,NA,8.9,3.6,25,NA,NA,NA
"1221",NA,"EUR",NA,NA,NA,NA,8.98,NA,NA,NA,NA,NA
"1222",NA,"EUR",NA,NA,NA,NA,7.95,4.8,NA,NA,NA,NA
"1223",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1224",NA,"EUR",NA,NA,NA,NA,13,4.2,NA,NA,NA,NA
"1225",NA,"EUR",NA,NA,NA,NA,10.35,4.2,NA,NA,NA,NA
"1226",NA,"EUR",NA,NA,NA,NA,11.99,3.8,NA,NA,NA,NA
"1227",NA,"EUR",NA,NA,NA,NA,16.99,NA,5,NA,NA,NA
"1228",NA,"EUR",NA,NA,NA,NA,16.9,NA,4,NA,NA,NA
"1229",1671921,"EUR",NA,NA,NA,NA,10.17,NA,NA,NA,NA,122.5
"1230",NA,"EUR",NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1231",NA,"EUR",NA,NA,NA,NA,7.95,NA,NA,NA,NA,NA
"1232",NA,"EUR",NA,NA,NA,NA,17.49,NA,37,NA,NA,NA
"1233",2690390,"EUR",NA,NA,NA,NA,12.24,NA,NA,NA,NA,122.5
"1234",NA,"EUR",NA,NA,NA,NA,8.99,NA,7,NA,NA,NA
"1235",141835,"EUR",NA,NA,NA,NA,6.99,4.8,8,NA,NA,122.5
"1236",80576,"EUR",NA,NA,NA,NA,19,NA,NA,NA,NA,71.5
"1237",NA,"EUR",NA,NA,NA,NA,12,NA,NA,NA,NA,NA
"1238",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1239",NA,"EUR",NA,NA,NA,NA,13,4.2,NA,NA,NA,NA
"1240",NA,"EUR",NA,NA,NA,NA,10.35,4.2,NA,NA,NA,NA
"1241",NA,"EUR",NA,NA,NA,NA,11.99,3.8,NA,NA,NA,NA
"1242",NA,"EUR",NA,NA,NA,NA,17.9,4.3,69,NA,NA,NA
"1243",NA,"EUR",NA,NA,NA,NA,24.99,4.4,NA,NA,NA,NA
"1244",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1245",NA,"EUR",NA,NA,NA,NA,13,4.2,NA,NA,NA,NA
"1246",NA,"EUR",NA,NA,NA,NA,10.35,4.2,NA,NA,NA,NA
"1247",NA,"EUR",NA,NA,NA,NA,11.99,3.8,NA,NA,NA,NA
"1248",4748,"EUR",NA,NA,NA,NA,9.99,5,19,5,"von",77.5
"1249",NA,"EUR",NA,NA,NA,NA,11.31,4.1,NA,NA,NA,NA
"1250",16053,NA,NA,NA,NA,NA,NA,4.3,44,NA,NA,71.5
"1251",NA,"EUR",NA,NA,NA,NA,6.9,3.5,NA,NA,NA,NA
"1252",42592,"EUR",NA,NA,NA,NA,21.79,4.7,16,4.7,"von",71.5
"1253",8248,"EUR",NA,NA,NA,NA,2.99,NA,NA,NA,NA,55
"1254",321260,NA,NA,NA,NA,NA,NA,4,1,4,"von",71.5
"1255",NA,"EUR",NA,NA,NA,NA,9.99,4.9,NA,NA,NA,NA
"1256",NA,"EUR",NA,NA,NA,NA,9.99,4.9,NA,NA,NA,NA
"1257",NA,"EUR",NA,NA,NA,NA,9.99,4.2,NA,NA,NA,NA
"1258",NA,"EUR",NA,NA,NA,NA,14.95,4.7,50,NA,NA,NA
"1259",NA,"EUR",NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"1260",NA,"EUR",NA,NA,NA,NA,14.9,4.8,NA,NA,NA,NA
"1261",79223,"EUR",NA,NA,NA,NA,18.95,4.9,19,NA,NA,35
"1262",NA,"EUR",NA,NA,NA,NA,7.95,4.7,29,NA,NA,NA
"1263",NA,"EUR",NA,NA,NA,NA,9.92,NA,468,NA,NA,NA
"1264",NA,"EUR",NA,NA,NA,NA,14.99,4.9,26,NA,NA,NA
"1265",NA,"EUR",NA,NA,NA,NA,19.9,NA,28,NA,NA,NA
"1266",NA,"EUR",NA,NA,NA,NA,8.99,NA,7,NA,NA,NA
"1267",2784,"EUR",NA,NA,NA,NA,39,4.3,28,NA,NA,87
"1268",87626,"EUR",NA,NA,NA,NA,25,5,1,NA,NA,39.5
"1269",NA,"EUR",NA,NA,NA,NA,8.99,NA,7,NA,NA,NA
"1270",2620,"EUR",NA,NA,NA,NA,19.9,5,35,NA,NA,367.5
"1271",1355,"EUR",NA,NA,NA,NA,24.99,4.2,144,NA,NA,444
"1272",623209,"EUR",NA,NA,NA,NA,36.9,NA,NA,NA,NA,35
"1273",NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA
"1274",NA,"EUR",NA,NA,NA,NA,10.9,4.7,8,NA,NA,NA
"1275",NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA
"1276",179071,"EUR",NA,NA,NA,NA,15.99,NA,NA,NA,NA,122.5
"1277",NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA
"1278",NA,"EUR",NA,NA,NA,NA,9.99,NA,19,NA,NA,NA
"1279",NA,"EUR",NA,NA,NA,NA,14.95,4.7,50,NA,NA,NA
"1280",6217,NA,NA,NA,NA,NA,NA,3.5,2,NA,NA,210.5
"1281",NA,"EUR",NA,NA,NA,NA,20.59,4.8,23,NA,NA,NA
"1282",16565,NA,NA,NA,NA,NA,NA,5,5,NA,NA,81.5
"1283",NA,"EUR",NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA
"1284",NA,"EUR",NA,NA,NA,NA,16.99,NA,5,NA,NA,NA
"1285",2124872,"EUR",NA,NA,NA,NA,8.55,NA,NA,NA,NA,122.5
"1286",NA,"EUR",NA,NA,NA,NA,21.9,4.3,26,NA,NA,NA
"1287",NA,"EUR",NA,NA,NA,NA,13.21,4.9,NA,NA,NA,NA
"1288",2934926,"EUR",NA,NA,NA,NA,24.95,NA,NA,NA,NA,41
"1289",NA,"EUR",NA,NA,NA,NA,21.9,4.2,58,NA,NA,NA
"1290",367648,"EUR",NA,NA,NA,NA,9.21,NA,NA,NA,NA,22.5
"1291",NA,"EUR",NA,NA,NA,NA,9.99,NA,NA,NA,NA,NA
"1292",NA,"EUR",NA,NA,NA,NA,32,NA,4,NA,NA,NA
"1293",NA,"EUR",NA,NA,NA,NA,34,NA,5,NA,NA,NA
"1294",NA,"EUR",NA,NA,NA,NA,14.5,3.3,5,NA,NA,NA
"1295",NA,"EUR",NA,NA,NA,NA,24.95,4.5,NA,NA,NA,NA
"1296",NA,"EUR",NA,NA,NA,NA,22.99,4.4,57,NA,NA,NA
"1297",652532,"EUR",NA,NA,NA,NA,19.53,1,1,200,"g",122.5
"1298",NA,"EUR",NA,NA,NA,NA,25.7,4.3,32,NA,NA,NA
"1299",NA,"EUR",NA,NA,NA,NA,10.9,4.7,8,NA,NA,NA
"1300",NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA
"1301",NA,"EUR",NA,NA,NA,NA,22.97,4.7,537,NA,NA,NA
"1302",NA,"EUR",NA,NA,NA,NA,15.9,4.8,25,NA,NA,NA
"1303",NA,"EUR",NA,NA,NA,NA,7.99,NA,NA,NA,NA,NA
"1304",NA,"EUR",NA,NA,NA,NA,26.95,4.2,NA,NA,NA,NA
"1305",NA,"EUR",NA,NA,NA,NA,14.9,4.8,NA,NA,NA,NA
"1306",NA,"EUR",NA,NA,NA,NA,11.79,NA,NA,NA,NA,NA
"1307",NA,"EUR",NA,NA,NA,NA,NA,4.3,301,NA,NA,NA
"1308",NA,"EUR",NA,NA,NA,NA,29.99,4.6,50,NA,NA,NA
"1309",NA,"EUR",NA,NA,NA,NA,17.79,NA,NA,NA,NA,NA
"1310",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1311",NA,"EUR",NA,NA,NA,NA,13,4.2,NA,NA,NA,NA
"1312",NA,"EUR",NA,NA,NA,NA,10.35,4.2,NA,NA,NA,NA
"1313",NA,"EUR",NA,NA,NA,NA,11.99,3.8,NA,NA,NA,NA
"1314",17197,"EUR",NA,NA,NA,NA,19.29,4.2,15,NA,NA,35
"1315",NA,"EUR",NA,NA,NA,NA,16.67,NA,NA,NA,NA,NA
"1316",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1317",NA,"EUR",NA,NA,NA,NA,13,4.2,NA,NA,NA,NA
"1318",NA,"EUR",NA,NA,NA,NA,10.35,4.2,NA,NA,NA,NA
"1319",NA,"EUR",NA,NA,NA,NA,11.99,3.8,NA,NA,NA,NA
"1320",28462,"EUR",NA,NA,NA,NA,13.95,4.4,12,18.1,"g",122.5
"1321",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1322",NA,"EUR",NA,NA,NA,NA,13,4.2,NA,NA,NA,NA
"1323",NA,"EUR",NA,NA,NA,NA,10.35,4.2,NA,NA,NA,NA
"1324",NA,"EUR",NA,NA,NA,NA,11.99,3.8,NA,NA,NA,NA
"1325",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
"1326",NA,"EUR",NA,NA,NA,NA,13,4.2,NA,NA,NA,NA
"1327",NA,"EUR",NA,NA,NA,NA,10.35,4.2,NA,NA,NA,NA
"1328",NA,"EUR",NA,NA,NA,NA,11.99,3.8,NA,NA,NA,NA
"1329",NA,"EUR",NA,NA,NA,NA,7.99,NA,NA,NA,NA,NA
"1330",NA,"EUR",NA,NA,NA,NA,17.45,4.6,NA,NA,NA,NA
